review_id,sentences_ids,sentences_texts,sentences_opinions
0,0,We decided to ask for our check for the wine we had and the waiter became completely annoyed at us!,wine neutral <sep> waiter negative
0,0,Chino's has become my new regular Lunch spot after trying their awesome pork sandwhich and calamari salad.,Lunch neutral <sep> pork sandwhich positive <sep> calamari salad positive
0,0,We didn't order-the waiter just kept piling the food in front of us.,waiter negative <sep> food neutral
0,0,The bartenders could have been a lot nicer but the drinks they shook up kind of made up for their poor attitude.,bartenders negative <sep> drinks positive <sep> attitude negative
0,0,Out waitress never came back to our table after taking our food orders.,waitress negative <sep> food neutral
0,0,Sometimes when I come home from work I stop at the bar to have a plate of oysters and something delicious for dinner.,bar neutral <sep> plate of oysters neutral <sep> dinner positive
0,0,"Our waiter told us he knew all the wines on it quite well, and he did!",waiter positive <sep> wines neutral
0,0,The waitstaff can be hard to track down and uninformed about the menu.,waitstaff negative <sep> menu neutral
0,0,"The dinner lasted about 3 hours, that waiter continued to refill our water even though we finished the whole meal(including desserts) an hour and half before.",dinner neutral <sep> waiter negative <sep> meal neutral <sep> desserts neutral
0,0,It's a shame you can't even sample the food or sit in what is a very nice space.,food neutral <sep> space positive
0,0,My friends and I went to dinner last weekend and had a great time.,dinner neutral <sep> time positive
0,0,"Not the best ambience and the service is sometimes just mediocre, but the quality of the food is incredible.",ambience negative <sep> service negative <sep> food positive
0,0,"The Scene This stylish, golden-hued noodle house spiffs up a dull stretch of Sixth Avenue with a crowd ranging from Japanese visitors to NYU students taking advantage of full-flavored, sustaining soups at bargain prices.",Scene neutral <sep> crowd neutral <sep> soups positive
0,0,"but such remark depicts the worldly somelier/owner/janitor of LPF, who is a true gourmand savvy not only in wine but in the basics of good eat.",wine neutral <sep> eat positive
0,0,Unfortunately the food and the service don't live up to the spectacular setting.,food negative <sep> setting positive
0,0,"My favorites: warm veal with goat cheese (just melts in your mouth), the gnocchi with crab meat, and for dessert - the beignets are unbelievable.",veal with goat cheese positive <sep> gnocchi with crab meat positive <sep> dessert neutral
0,0,Your drink is at your fingertips and you don't have to wait for the waitress to come back with your cocktail.,drink neutral <sep> waitress negative <sep> cocktail neutral
0,0,"The restaurant is small so ask for seating in the front upstairs (the back, where we were sitting was incredibly hot) or on the first floor.",seating neutral <sep> back negative
0,0,"It is never a ridiculous wait no more than 30 minutes, in the meantime you can chat with your friends and start the week-end off right with a signature drink from the bar!",wait negative <sep> bar neutral <sep> drink neutral
0,0,"The worst occasion, and the final straw for me was when myself and four friends were told that we could have a table if we moved away from our stools at the bar.",final straw negative <sep> bar neutral
0,0,"The Food  Kolonaki serves up everything from a European tuna sandwich (made with tuna, lemon juice, capers, parsley, onions, carrots, olive oil and basil) to scrumptious specialty desserts.","Food positive <sep> tuna, lemon juice neutral <sep> capers neutral <sep> parsley neutral <sep> onions neutral <sep> specialty desserts positive"
0,0,"The singing wait staff are great, the food is just awful!!",singing wait staff positive <sep> food negative
0,0,I had the GREATEST MEAL THAT I'VE EVER HAD at Babbo (Aside from my Grandmothers)  The food is not quite traditional Italian but then again not exactly Nouvo-cuisine.,MEAL positive <sep> food neutral
0,0,"Our server seemed out of it, and drinks took 15 minutes to arrive.",server negative <sep> drinks neutral
0,0,Beers on tap were pretty good and we had a great waiter but the food left much to be desired.,tap neutral <sep> waiter positive <sep> food negative
0,0,"The food is fantastic, Gourmet comfort food and has gotten progressively better over the past year, as did the service.",Gourmet comfort food neutral <sep> service positive
0,0,"The menu offers a lineup of USDA prime steaks at higher-end prices paired with sides such as crab cakes, fried oysters and onion rings.",menu neutral <sep> prices positive <sep> sides neutral <sep> crab cakes neutral <sep> fried oysters and onion rings neutral
0,0,"The drinks are cute as is concept--unfortunately, the service is not and neither is the wait.",drinks positive <sep> service negative <sep> wait negative
0,0,The silvery beige decor reflects the refined air of the store as a whole.,beige decor positive <sep> air neutral
0,0,"I and 3 friends went there last night for dinner and loved the food, which I have to say was uniformly outstanding and some of the best I've had for under a zillion dollars in a long time.",dinner neutral <sep> food positive
0,0,The service is excellent -- the staff is attentive and the waitress was well-informed about the menu.,service positive <sep> staff positive <sep> waitress positive <sep> menu neutral
0,0,The best out of the three entree's we had was the goat cheese ravioli.,entree neutral <sep> goat cheese ravioli positive
0,0,"A friend asked for cheese on her pasta and the waitstaff, including the manager, REFUSED to give it to her.",cheese neutral <sep> pasta neutral <sep> manager negative
0,0,"The waitress conveniently added in her tip into our bill, charged $10 for each margarita.",waitress negative <sep> margarita neutral
0,0,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",Fish neutral <sep> place positive
0,0,The staff was gracious enough to keep her arrival a secret by letting us wait at the bar and holding our table for us until she and our father arrived 45 minutes late (delayed flight).,staff positive <sep> bar neutral
0,0,"Well, no secret that a brunch here on Saturday or Sunday will be a long wait - but once you bite into those pancakes, it will have been worth every minute.",brunch neutral <sep> wait negative <sep> pancakes positive
0,0,Besides their unique wood grilled kalbi or bulgoki (bbq) I'm not too fond of their traditional Korean dishes.,wood grilled kalbi positive <sep> bulgoki (bbq) positive <sep> Korean dishes negative
0,0,Diver scallops were divine along with chilled beets or high volocety pasta.,scallops neutral <sep> chilled beets neutral <sep> volocety pasta positive
0,0,"after such a strong showing, dessert was a letdown per our waiters recommendation, we ordered the raspberry softie the coconut-stuffed apricots the softie tasted like a mixture between cough syrup a starburst, whereas the apricots were extremely sour.",dessert negative <sep> waiters neutral
